h,beta_gpr,se_gpr,lb_gpr,ub_gpr,beta_event,se_event,lb_event,ub_event,nobs,impulse,outcome,outcome_label,specification,gpr_test_series
12,1.36826647735082,1.20142252647232,-0.607897722818382,3.34443067752003,-1.22876687510708,2.04695598392256,-4.59570984947212,2.13817609925796,128,n_ProducerRegionRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
0,0.0980970088610398,0.131745504980829,-0.118605062841231,0.314799080563311,0.0704692833362507,0.231201496533951,-0.309823336794228,0.450761903466729,140,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
1,-0.0615183007356961,0.226051045495578,-0.43333918279527,0.310302581323878,-0.0777818201730052,0.420031815074525,-0.768672674633348,0.613109034287337,139,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
2,-0.121656700188765,0.185859926471385,-0.427369074350157,0.184055673972627,0.115545232047629,0.304505989959944,-0.385322549966433,0.616413014061691,138,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
3,-0.369108098670446,0.196897532426617,-0.692975719020162,-0.0452404783207296,0.251205705577461,0.272834893942351,-0.197567759282536,0.699979170437457,137,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
4,-0.641199402340156,0.236609013568269,-1.03038659647733,-0.252012208202978,-0.0790887425985728,0.355090880144525,-0.663161264701686,0.50498377950454,136,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
5,-0.867289774256898,0.260910238312912,-1.29644892605466,-0.438130622459132,-0.534614442205836,0.453150557953875,-1.27998078101135,0.210751896599679,135,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
6,-0.848555824981581,0.249277055330853,-1.25858009355832,-0.438531556404846,-0.672405916819504,0.375335643000085,-1.28977811053236,-0.0550337231066507,134,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
7,-0.565882059279844,0.243185263575887,-0.965886222093792,-0.165877896465896,-0.140871538257626,0.37488027937802,-0.757494725465143,0.475751648949892,133,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
8,-0.369375817358795,0.240515012414509,-0.764987807865078,0.0262361731474874,-0.0706608568270821,0.425093068972222,-0.769876733117973,0.628555019463809,132,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
9,-0.296062725549525,0.229810396272874,-0.674067189370117,0.0819417382710677,-0.454633857154347,0.265713766646432,-0.891694109953668,-0.0175736043550256,131,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
10,-0.142408211614185,0.241028521563677,-0.53886484950695,0.254048426278581,-0.0170658303234851,0.259976342962652,-0.444688860967184,0.410557200320213,130,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
11,0.18532975723212,0.208929265019856,-0.158328302112096,0.528987816576336,0.473726528166298,0.213711786424089,0.122201921144357,0.825251135188239,129,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
12,0.404818618072281,0.254377520414913,-0.0135951689971114,0.823232405141674,0.6061790550422,0.278728347960285,0.147711720965534,1.06464638911887,128,n_ProducerRegionRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
0,-0.180100978196482,0.218629455124848,-0.539714430417012,0.179512474024048,0.368111440252286,0.359225221358512,-0.222761467991708,0.95898434849628,140,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
1,-0.134031880418553,0.335697405164108,-0.686204974860934,0.418141214023828,-0.139485226986584,0.790535948267607,-1.43980114873008,1.16083069475691,139,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
2,-0.375718363764048,0.335585480199113,-0.92770735802181,0.176270630493715,0.148269805349106,0.501045422918239,-0.675876575805393,0.972416186503605,138,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
3,-0.81743397977158,0.342421626997078,-1.38066743488435,-0.254200524658811,0.40979990605625,0.427955554284561,-0.294124339582738,1.11372415169524,137,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
4,-0.943154690481614,0.359098589172001,-1.53381930731434,-0.352490073648891,-0.0174193470512725,0.59870121943609,-1.00219521930099,0.96735652519845,136,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
5,-1.33087916834786,0.396816656229597,-1.98358448458187,-0.678173852113851,-0.602199381201308,0.727030035500872,-1.79805737199757,0.593658609594958,135,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
6,-1.49600900352006,0.370439223514364,-2.10532730388275,-0.886690703157376,-0.83079719326363,0.627093111343148,-1.86227357189269,0.20067918536543,134,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
7,-1.21027777651462,0.382786198096326,-1.83990504280033,-0.580650510228913,-0.379633649634983,0.650080836561524,-1.44892147146485,0.689654172194887,133,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
8,-0.751129342903867,0.385234111818458,-1.38478306895389,-0.117475616853848,-0.0538643932776592,0.685590289147952,-1.18156006698538,1.07383128043006,132,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
9,-0.508027645898969,0.317647005375696,-1.03051047478146,0.0144551829835179,-0.53906682440482,0.43748979805185,-1.25867350548467,0.180539856675032,131,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
10,-0.204872836174633,0.41473359149514,-0.887048888364024,0.477303216014758,0.169144272855,0.5265230350697,-0.696909051052894,1.03519759676289,130,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
11,0.284643144867473,0.278207203213734,-0.172966982382663,0.742253272117609,0.466630290038778,0.356231195408001,-0.119317883761331,1.05257846383889,129,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
12,0.681837423515962,0.308992882526402,0.17358935999022,1.1900854870417,0.926529381237399,0.369474231241954,0.318798351913964,1.53426041056083,128,n_ProducerRegionRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
0,-0.0278446534030719,0.0819184734042671,-0.162588551496408,0.106899244690265,-0.125431786588706,0.158474715031829,-0.386099496388911,0.1352359232115,140,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
1,-0.201348822065218,0.108139700731768,-0.379222801031314,-0.0234748430991232,0.340035350273151,0.262229176146016,-0.0912932612031197,0.771363961749422,139,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
2,-0.288514705258149,0.165885710575571,-0.5613724179578,-0.0156569925584985,-0.0733741733341433,0.286808275312157,-0.545131805221041,0.398383458552754,138,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
3,-0.0597440113373972,0.237735922930823,-0.450784806426818,0.331296783752023,-0.084890436053402,0.358802525049106,-0.675068070739771,0.505287198632967,137,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
4,0.116439909140112,0.28462842378362,-0.351732186053855,0.58461200433408,0.328195542771894,0.297548056712515,-0.161227457504048,0.817618543047836,136,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
5,0.260794358560259,0.234613416993931,-0.125110371313687,0.646699088434205,0.46333903788234,0.320066568677135,-0.0631236184721591,0.989801694236838,135,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
6,0.453887497944642,0.179508453408727,0.158622367286848,0.749152628602435,0.526928722184359,0.275362701143877,0.0739973844806993,0.979860059888019,134,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
7,0.413294593242536,0.158014030193146,0.15338464257012,0.673204543914952,0.312075712998456,0.274391324442843,-0.139257852215373,0.763409278212285,133,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
8,0.423223822874901,0.13898348052007,0.194616340855125,0.651831304894678,0.459311412360173,0.335355249217654,-0.0922988856326995,1.01092171035305,132,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
9,0.595571424029873,0.163357704123198,0.326871911912365,0.86427093614738,0.903798200492726,0.355026212313955,0.319832047505273,1.48776435348018,131,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
10,0.551370005521857,0.192554591644962,0.234645887068481,0.868094123975232,0.955813152769736,0.314308458823937,0.438821744291655,1.47280456124782,130,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
11,0.517513849622967,0.246302430925496,0.112382402788201,0.922645296457732,0.747980676252545,0.285931596646639,0.277665052448295,1.2182963000568,129,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
12,0.319579613815961,0.291846921853533,-0.160465854109445,0.799625081741368,0.600488073197925,0.22929315965895,0.223334387897739,0.977641758498112,128,n_ProducerRegionRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
